"","ID","TrackID","LastfmID","Artist","Title","UserID","Valence","Arousal","Tension","Atmospheric","Happy","Dark","Sad","Angry","Sensual","Sentimental"
"14840",230508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",23,4,1,6,1,7,8,3,8,2,9
"14841",550508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",55,3,1,2,1,1,3,5,6,4,3
"14842",460508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",46,6,4,5,3,7,8,4,7,4,7
"14843",220508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",22,3,5,7,2,7,7,3,4,7,8
"14844",380508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",38,5,1,2,1,6,5,3,5,3,7
"14845",450508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",45,2,1,3,2,1,5,3,5,3,6
"14846",440508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",44,5,2,5,1,2,3,4,5,6,4
"14847",30508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",3,2,2,8,2,6,7,3,4,3,6
"14848",340508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",34,3,6,7,1,6,2,5,4,5,6
"14849",360508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",36,4,3,5,1,3,4,3,6,3,5
"14850",170508,508,86899886,"Bright Eyes","If The Brakeman Turns My Way",17,3,4,7,6,4,8,3,6,4,7
"14851",180509,509,90577892,"Muscles","Sweaty",18,4,3,1,7,1,1,8,7,7,4
"14852",190509,509,90577892,"Muscles","Sweaty",19,4,2,3,1,1,1,7,6,6,2
"14853",340509,509,90577892,"Muscles","Sweaty",34,6,1,1,3,1,1,7,8,6,2
"14854",110509,509,90577892,"Muscles","Sweaty",11,5,5,5,6,2,2,7,NA,8,3
"14855",40509,509,90577892,"Muscles","Sweaty",4,7,1,1,1,3,2,7,7,7,1
"14856",100509,509,90577892,"Muscles","Sweaty",10,9,1,1,1,1,1,8,8,7,1
"14857",530509,509,90577892,"Muscles","Sweaty",53,3,2,1,3,1,1,8,3,9,5
"14858",440509,509,90577892,"Muscles","Sweaty",44,6,4,4,5,5,2,8,6,4,3
"14859",260509,509,90577892,"Muscles","Sweaty",26,4,1,1,3,1,1,9,7,6,2
"14860",470509,509,90577892,"Muscles","Sweaty",47,1,2,1,3,7,4,8,6,7,3
"14861",250509,509,90577892,"Muscles","Sweaty",25,6,1,1,2,1,1,7,7,6,1
"14862",220509,509,90577892,"Muscles","Sweaty",22,7,3,2,3,3,4,7,6,4,3
"14863",370509,509,90577892,"Muscles","Sweaty",37,8,3,1,5,2,3,9,8,4,3
"14864",290509,509,90577892,"Muscles","Sweaty",29,6,3,2,1,1,1,6,6,7,2
"14865",240509,509,90577892,"Muscles","Sweaty",24,6,5,NA,4,2,2,8,6,7,2
"14866",560509,509,90577892,"Muscles","Sweaty",56,5,1,1,5,1,2,8,4,8,2
"14867",30509,509,90577892,"Muscles","Sweaty",3,6,6,3,4,3,4,7,6,7,2
"14868",420509,509,90577892,"Muscles","Sweaty",42,7,4,2,5,3,2,8,6,7,3
"14869",70509,509,90577892,"Muscles","Sweaty",7,6,2,2,4,3,2,8,4,6,3
"14870",410509,509,90577892,"Muscles","Sweaty",41,4,3,1,6,5,2,9,7,8,3
"14871",450509,509,90577892,"Muscles","Sweaty",45,4,1,1,3,3,2,7,4,6,3
"14872",360509,509,90577892,"Muscles","Sweaty",36,6,1,1,1,1,2,7,7,5,3
"14873",320509,509,90577892,"Muscles","Sweaty",32,9,1,1,3,1,1,9,9,9,1
"14874",60509,509,90577892,"Muscles","Sweaty",6,6,1,2,5,1,1,7,4,7,2
"14875",550509,509,90577892,"Muscles","Sweaty",55,4,1,1,1,1,3,8,7,2,2
"14876",160509,509,90577892,"Muscles","Sweaty",16,7,3,1,3,3,4,8,7,4,2
"14877",330509,509,90577892,"Muscles","Sweaty",33,2,1,1,3,1,1,9,4,8,4
"14878",170509,509,90577892,"Muscles","Sweaty",17,8,3,2,3,4,7,7,8,8,3
"14879",230509,509,90577892,"Muscles","Sweaty",23,7,6,3,1,1,1,9,6,4,1
"14880",230510,510,92440583,"Hilary Duff","Dignity",23,7,6,5,1,1,1,9,6,7,1
"14881",30510,510,92440583,"Hilary Duff","Dignity",3,6,6,4,6,3,4,7,6,6,6
"14882",340510,510,92440583,"Hilary Duff","Dignity",34,9,1,1,3,1,1,7,9,3,2
"14883",530510,510,92440583,"Hilary Duff","Dignity",53,4,2,2,4,1,1,8,4,9,3
"14884",170510,510,92440583,"Hilary Duff","Dignity",17,7,2,4,6,4,3,7,8,7,3
"14885",560510,510,92440583,"Hilary Duff","Dignity",56,3,4,2,5,5,5,7,7,6,3
"14886",420510,510,92440583,"Hilary Duff","Dignity",42,6,4,5,7,6,5,8,5,7,5
"14887",100510,510,92440583,"Hilary Duff","Dignity",10,3,1,1,1,2,1,7,6,7,1
"14888",520510,510,92440583,"Hilary Duff","Dignity",52,4,1,1,5,3,1,8,4,7,2
"14889",440510,510,92440583,"Hilary Duff","Dignity",44,5,3,5,4,6,4,7,6,5,3
"14890",110510,510,92440583,"Hilary Duff","Dignity",11,4,2,3,2,3,4,7,6,6,4
"14891",330510,510,92440583,"Hilary Duff","Dignity",33,2,4,2,5,2,5,8,8,6,3
"14892",360510,510,92440583,"Hilary Duff","Dignity",36,2,1,6,5,1,1,8,5,7,6
"14893",190510,510,92440583,"Hilary Duff","Dignity",19,6,3,1,3,1,3,7,6,4,4
"14894",70510,510,92440583,"Hilary Duff","Dignity",7,5,2,1,4,5,3,7,4,7,2
"14895",220510,510,92440583,"Hilary Duff","Dignity",22,7,3,3,4,2,3,8,7,7,3
"14896",550510,510,92440583,"Hilary Duff","Dignity",55,3,1,1,2,1,3,8,6,4,1
"14897",450510,510,92440583,"Hilary Duff","Dignity",45,5,1,2,3,2,2,9,6,6,5
"14898",470510,510,92440583,"Hilary Duff","Dignity",47,2,NA,1,4,3,1,8,6,6,3
"14899",160510,510,92440583,"Hilary Duff","Dignity",16,6,4,3,5,5,6,8,6,7,4
"14900",460510,510,92440583,"Hilary Duff","Dignity",46,7,2,4,3,5,3,8,7,3,4
"14901",260510,510,92440583,"Hilary Duff","Dignity",26,4,1,1,2,1,3,9,6,3,2
"14902",180510,510,92440583,"Hilary Duff","Dignity",18,7,1,1,3,6,6,8,8,3,7
"14903",250510,510,92440583,"Hilary Duff","Dignity",25,6,5,1,3,1,1,7,6,5,1
"14904",60510,510,92440583,"Hilary Duff","Dignity",6,4,4,4,5,4,5,7,4,5,3
"14905",90510,510,92440583,"Hilary Duff","Dignity",9,1,4,1,3,4,1,7,NA,7,1
"14906",410510,510,92440583,"Hilary Duff","Dignity",41,6,2,2,3,6,2,9,8,8,2
"14907",370510,510,92440583,"Hilary Duff","Dignity",37,7,2,4,7,3,4,9,6,8,2
"14908",430510,510,92440583,"Hilary Duff","Dignity",43,2,8,6,9,3,3,8,1,3,3
"14909",340511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",34,4,5,5,3,6,7,6,3,5,6
"14910",550511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",55,6,1,1,1,1,NA,7,8,3,1
"14911",440511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",44,6,4,5,3,2,5,6,6,5,4
"14912",110511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",11,6,2,5,2,2,6,5,6,6,2
"14913",530511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",53,3,1,3,2,1,1,7,6,8,2
"14914",100511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",10,2,1,4,1,1,6,3,4,2,6
"14915",40511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",4,6,NA,6,NA,6,6,6,7,4,NA
"14916",380511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",38,5,1,6,1,6,6,6,5,3,4
"14917",450511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",45,4,1,3,3,2,4,3,4,6,3
"14918",420511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",42,6,4,6,4,6,6,6,6,6,6
"14919",160511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",16,6,1,3,1,4,3,6,7,7,5
"14920",170511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",17,6,3,3,6,7,5,6,6,6,4
"14921",220511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",22,7,3,3,4,4,4,4,7,4,7
"14922",470511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",47,4,5,5,1,4,3,7,6,3,6
"14923",410511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",41,5,2,3,2,6,5,6,7,6,6
"14924",230511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",23,3,6,3,1,1,1,7,6,6,3
"14925",190511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",19,7,1,3,1,3,3,6,6,4,4
"14926",30511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",3,6,3,7,2,6,6,3,7,4,7
"14927",70511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",7,5,1,5,1,2,7,8,8,7,3
"14928",130511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",13,1,1,3,1,1,1,7,6,6,3
"14929",360511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",36,5,2,2,1,1,5,5,6,4,5
"14930",60511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",6,6,1,4,1,4,3,7,5,5,6
"14931",260511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",26,5,1,1,1,1,3,7,6,4,4
"14932",250511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",25,3,3,6,6,6,6,5,4,4,3
"14933",370511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",37,6,3,4,3,3,4,7,6,6,3
"14934",180511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",18,4,3,4,3,6,7,3,7,3,7
"14935",330511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",33,1,2,3,1,8,5,7,6,3,7
"14936",80511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",8,7,3,5,3,NA,2,7,7,7,3
"14937",460511,511,92480744,"PlayRadioPlay!","Confines Of Gravity",46,8,5,3,1,3,5,3,7,3,4
"14938",180512,512,94421784,"Hannah Montana","Nobody's Perfect",18,7,1,1,4,4,3,9,8,2,6
"14939",110512,512,94421784,"Hannah Montana","Nobody's Perfect",11,6,2,5,2,2,5,8,6,6,2
"14940",90512,512,94421784,"Hannah Montana","Nobody's Perfect",9,1,NA,1,5,1,1,8,4,6,1
"14941",230512,512,94421784,"Hannah Montana","Nobody's Perfect",23,4,3,3,1,1,1,8,6,5,2
"14942",490512,512,94421784,"Hannah Montana","Nobody's Perfect",49,7,5,3,3,4,5,7,7,3,6
"14943",470512,512,94421784,"Hannah Montana","Nobody's Perfect",47,3,1,1,4,4,3,8,7,6,3
"14944",360512,512,94421784,"Hannah Montana","Nobody's Perfect",36,2,5,5,2,3,7,8,5,6,7
"14945",220512,512,94421784,"Hannah Montana","Nobody's Perfect",22,8,2,2,3,2,2,8,7,3,3
"14946",330512,512,94421784,"Hannah Montana","Nobody's Perfect",33,6,1,2,1,1,6,9,6,6,4
"14947",30512,512,94421784,"Hannah Montana","Nobody's Perfect",3,6,3,2,4,4,4,7,7,3,6
"14948",420512,512,94421784,"Hannah Montana","Nobody's Perfect",42,9,2,3,3,3,5,8,8,7,4
"14949",550512,512,94421784,"Hannah Montana","Nobody's Perfect",55,8,1,1,1,1,1,9,8,1,1
"14950",370512,512,94421784,"Hannah Montana","Nobody's Perfect",37,8,2,1,6,2,3,9,8,4,4
"14951",260512,512,94421784,"Hannah Montana","Nobody's Perfect",26,7,2,2,4,1,1,8,7,3,4
"14952",70512,512,94421784,"Hannah Montana","Nobody's Perfect",7,5,1,1,5,2,5,8,4,7,2
"14953",440512,512,94421784,"Hannah Montana","Nobody's Perfect",44,3,3,3,5,6,3,8,6,8,2
"14954",530512,512,94421784,"Hannah Montana","Nobody's Perfect",53,5,1,1,6,1,2,7,4,8,2
"14955",100512,512,94421784,"Hannah Montana","Nobody's Perfect",10,8,1,1,3,1,1,9,8,7,1
"14956",190512,512,94421784,"Hannah Montana","Nobody's Perfect",19,5,1,2,3,1,4,8,7,4,1
"14957",160512,512,94421784,"Hannah Montana","Nobody's Perfect",16,7,3,1,3,1,2,8,7,7,2
"14958",250512,512,94421784,"Hannah Montana","Nobody's Perfect",25,7,1,1,6,1,1,8,7,7,1
"14959",340512,512,94421784,"Hannah Montana","Nobody's Perfect",34,6,1,2,2,1,1,7,7,4,2
"14960",450512,512,94421784,"Hannah Montana","Nobody's Perfect",45,7,1,1,1,2,2,8,6,7,3
"14961",80512,512,94421784,"Hannah Montana","Nobody's Perfect",8,5,2,1,4,1,3,8,4,7,1
"14962",170512,512,94421784,"Hannah Montana","Nobody's Perfect",17,7,1,3,2,3,4,7,7,6,3
"14963",480512,512,94421784,"Hannah Montana","Nobody's Perfect",48,8,1,1,1,1,2,8,8,2,2
"14964",460512,512,94421784,"Hannah Montana","Nobody's Perfect",46,8,1,4,5,3,3,7,4,6,4
"14965",380512,512,94421784,"Hannah Montana","Nobody's Perfect",38,1,1,1,4,1,1,6,5,6,1
"14966",410512,512,94421784,"Hannah Montana","Nobody's Perfect",41,6,3,3,7,6,7,8,7,8,2
"14967",250513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",25,3,2,3,2,7,3,3,4,6,7
"14968",360513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",36,4,6,5,1,7,8,4,5,4,8
"14969",220513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",22,3,6,7,3,6,5,6,7,6,6
"14970",190513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",19,6,3,3,2,3,6,6,6,7,4
"14971",260513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",26,3,4,5,1,1,7,6,7,6,6
"14972",530513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",53,6,1,2,1,2,4,3,6,2,4
"14973",330513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",33,6,2,3,1,8,8,2,6,3,5
"14974",270513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",27,4,6,6,3,5,6,4,4,4,6
"14975",170513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",17,6,2,5,3,6,7,4,6,8,7
"14976",420513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",42,4,2,6,4,7,6,3,6,3,7
"14977",410513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",41,3,2,4,2,6,5,4,7,4,6
"14978",550513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",55,2,1,3,1,5,6,4,6,4,6
"14979",390513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",39,2,7,7,4,8,9,4,3,6,4
"14980",110513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",11,5,5,5,4,5,7,5,6,6,6
"14981",340513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",34,5,1,6,1,6,6,4,6,3,6
"14982",370513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",37,3,2,4,4,2,2,6,3,6,3
"14983",470513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",47,3,1,1,1,5,7,7,8,4,8
"14984",80513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",8,6,2,5,1,2,3,3,6,4,2
"14985",230513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",23,2,6,8,6,2,9,3,4,6,9
"14986",560513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",56,3,2,5,3,3,5,6,6,6,4
"14987",100513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",10,3,1,1,1,8,4,3,6,4,7
"14988",160513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",16,6,2,4,4,7,8,5,6,4,6
"14989",30513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",3,3,3,6,6,3,6,3,4,7,6
"14990",440513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",44,3,4,5,4,7,3,5,5,5,2
"14991",70513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",7,6,4,4,2,7,6,4,3,4,7
"14992",460513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",46,4,4,6,5,5,8,5,5,6,6
"14993",450513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",45,4,1,2,1,3,3,4,6,4,4
"14994",180513,513,94448295,"Corinne Bailey Rae","Since I've Been Loving You (Live At Webster Hall)",18,7,1,1,2,7,7,3,8,7,7
"14995",440514,514,94876470,"The Outlaws","Sweet Home Alabama",44,7,2,3,4,2,1,7,7,7,3
"14996",410514,514,94876470,"The Outlaws","Sweet Home Alabama",41,7,1,3,2,2,3,7,8,3,2
"14997",170514,514,94876470,"The Outlaws","Sweet Home Alabama",17,8,1,2,2,4,1,8,8,8,2
"14998",340514,514,94876470,"The Outlaws","Sweet Home Alabama",34,8,1,1,4,1,1,6,7,5,5
"14999",220514,514,94876470,"The Outlaws","Sweet Home Alabama",22,8,2,3,2,4,3,6,8,3,6
"15000",60514,514,94876470,"The Outlaws","Sweet Home Alabama",6,8,1,2,1,2,4,7,8,2,5
"15001",180514,514,94876470,"The Outlaws","Sweet Home Alabama",18,6,2,4,4,4,3,8,7,2,7
"15002",420514,514,94876470,"The Outlaws","Sweet Home Alabama",42,6,3,4,4,4,5,7,7,3,4
"15003",100514,514,94876470,"The Outlaws","Sweet Home Alabama",10,9,1,1,1,1,1,7,9,6,1
"15004",30514,514,94876470,"The Outlaws","Sweet Home Alabama",3,7,2,3,3,3,4,7,6,3,6
"15005",530514,514,94876470,"The Outlaws","Sweet Home Alabama",53,8,1,1,1,1,1,6,6,7,3
"15006",470514,514,94876470,"The Outlaws","Sweet Home Alabama",47,9,1,1,1,1,1,7,9,2,5
"15007",360514,514,94876470,"The Outlaws","Sweet Home Alabama",36,9,1,1,1,1,2,8,9,4,5
"15008",190514,514,94876470,"The Outlaws","Sweet Home Alabama",19,7,1,1,2,1,4,7,6,5,5
"15009",380514,514,94876470,"The Outlaws","Sweet Home Alabama",38,7,1,1,1,1,1,7,6,4,2
"15010",430514,514,94876470,"The Outlaws","Sweet Home Alabama",43,8,1,2,2,6,5,8,8,7,5
"15011",260514,514,94876470,"The Outlaws","Sweet Home Alabama",26,8,1,1,1,1,5,7,6,4,3
"15012",250514,514,94876470,"The Outlaws","Sweet Home Alabama",25,7,1,1,1,1,1,7,8,4,1
"15013",160514,514,94876470,"The Outlaws","Sweet Home Alabama",16,8,2,1,1,4,1,8,9,3,6
"15014",40514,514,94876470,"The Outlaws","Sweet Home Alabama",4,7,1,1,1,1,1,8,8,3,3
"15015",290514,514,94876470,"The Outlaws","Sweet Home Alabama",29,6,3,1,1,2,4,6,6,4,3
"15016",70514,514,94876470,"The Outlaws","Sweet Home Alabama",7,7,1,1,1,1,2,6,6,4,3
"15017",90514,514,94876470,"The Outlaws","Sweet Home Alabama",9,7,1,1,1,1,4,6,7,3,3
"15018",330514,514,94876470,"The Outlaws","Sweet Home Alabama",33,5,1,2,1,1,2,6,8,3,2
"15019",110514,514,94876470,"The Outlaws","Sweet Home Alabama",11,5,2,5,2,2,6,6,NA,4,2
"15020",550514,514,94876470,"The Outlaws","Sweet Home Alabama",55,7,1,1,1,1,3,8,8,1,5
"15021",560514,514,94876470,"The Outlaws","Sweet Home Alabama",56,7,1,1,1,1,1,6,7,4,2
"15022",270514,514,94876470,"The Outlaws","Sweet Home Alabama",27,7,NA,NA,NA,3,4,7,7,2,4
"15023",370514,514,94876470,"The Outlaws","Sweet Home Alabama",37,6,4,4,5,3,6,7,7,3,3
"15024",450514,514,94876470,"The Outlaws","Sweet Home Alabama",45,6,1,1,2,2,4,6,6,3,6
"15025",290515,515,96374857,"Paradise Lost","The Enemy",29,2,7,7,3,2,7,4,4,4,4
"15026",340515,515,96374857,"Paradise Lost","The Enemy",34,2,8,5,7,1,5,7,5,8,6
"15027",110515,515,96374857,"Paradise Lost","The Enemy",11,4,6,6,5,2,8,3,6,4,5
"15028",220515,515,96374857,"Paradise Lost","The Enemy",22,3,7,5,7,3,6,7,3,7,6
"15029",370515,515,96374857,"Paradise Lost","The Enemy",37,3,7,2,6,1,3,8,7,7,4
"15030",80515,515,96374857,"Paradise Lost","The Enemy",8,5,3,5,5,1,1,6,6,6,1
"15031",360515,515,96374857,"Paradise Lost","The Enemy",36,1,8,5,5,1,6,7,2,7,6
"15032",550515,515,96374857,"Paradise Lost","The Enemy",55,1,4,2,6,1,7,8,3,6,2
"15033",330515,515,96374857,"Paradise Lost","The Enemy",33,2,7,5,2,3,6,7,3,6,7
"15034",160515,515,96374857,"Paradise Lost","The Enemy",16,3,6,6,5,5,4,6,6,4,6
"15035",230515,515,96374857,"Paradise Lost","The Enemy",23,1,6,8,4,1,5,8,3,7,8
"15036",170515,515,96374857,"Paradise Lost","The Enemy",17,4,5,6,9,2,8,8,4,8,3
"15037",190515,515,96374857,"Paradise Lost","The Enemy",19,6,2,4,4,1,4,7,5,6,4
"15038",30515,515,96374857,"Paradise Lost","The Enemy",3,2,6,6,6,2,4,4,4,4,3
"15039",70515,515,96374857,"Paradise Lost","The Enemy",7,2,6,6,8,1,7,7,2,7,6
"15040",180515,515,96374857,"Paradise Lost","The Enemy",18,3,3,7,7,1,6,7,3,7,7
"15041",450515,515,96374857,"Paradise Lost","The Enemy",45,2,3,3,2,1,4,4,4,5,4
"15042",430515,515,96374857,"Paradise Lost","The Enemy",43,2,9,8,8,4,4,9,1,8,2
"15043",440515,515,96374857,"Paradise Lost","The Enemy",44,2,7,7,7,1,3,8,3,8,5
"15044",460515,515,96374857,"Paradise Lost","The Enemy",46,3,7,6,7,6,8,7,5,8,8
"15045",470515,515,96374857,"Paradise Lost","The Enemy",47,1,5,3,4,1,1,7,3,6,1
"15046",420515,515,96374857,"Paradise Lost","The Enemy",42,2,8,7,8,4,6,6,1,7,5
"15047",260515,515,96374857,"Paradise Lost","The Enemy",26,1,5,1,5,1,7,8,3,7,1
"15048",530515,515,96374857,"Paradise Lost","The Enemy",53,1,8,6,8,1,1,8,2,9,1
"15049",410515,515,96374857,"Paradise Lost","The Enemy",41,3,7,5,6,2,6,6,4,4,7
"15050",560515,515,96374857,"Paradise Lost","The Enemy",56,3,3,6,5,2,6,6,5,4,3
"15051",250515,515,96374857,"Paradise Lost","The Enemy",25,1,6,6,3,1,1,7,6,4,1
"15052",100515,515,96374857,"Paradise Lost","The Enemy",10,1,6,4,9,1,1,9,2,8,1
"15053",80516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",8,8,1,1,1,1,1,8,8,3,1
"15054",340516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",34,7,1,1,2,1,1,7,8,4,3
"15055",430516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",43,2,5,5,8,4,4,8,2,8,5
"15056",260516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",26,7,1,1,1,1,1,7,7,3,4
"15057",200516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",20,7,1,1,1,2,3,6,7,4,1
"15058",560516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",56,7,2,1,1,1,1,7,7,4,3
"15059",460516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",46,4,4,4,3,2,2,7,7,6,3
"15060",450516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",45,4,1,1,2,3,1,5,6,6,3
"15061",530516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",53,4,1,1,1,1,1,9,6,7,2
"15062",110516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",11,5,3,5,5,5,6,8,6,6,5
"15063",470516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",47,1,2,2,1,3,1,8,7,6,4
"15064",70516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",7,5,3,1,2,2,1,8,7,7,4
"15065",590516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",59,6,1,1,1,7,1,8,8,3,8
"15066",390516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",39,7,6,3,3,6,7,8,5,7,1
"15067",420516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",42,7,3,1,4,4,1,9,8,8,5
"15068",290516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",29,7,2,1,1,3,3,7,7,4,3
"15069",360516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",36,7,1,2,1,1,1,7,8,6,3
"15070",370516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",37,7,3,1,2,4,1,9,8,2,4
"15071",220516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",22,7,3,3,2,3,3,6,7,7,3
"15072",100516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",10,3,1,1,1,1,1,7,5,7,1
"15073",190516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",19,7,1,2,1,3,1,6,7,3,4
"15074",330516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",33,6,3,2,2,2,3,6,6,3,4
"15075",250516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",25,7,1,1,1,2,1,8,8,3,1
"15076",180516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",18,8,1,3,1,3,1,8,8,3,7
"15077",160516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",16,8,1,3,1,1,1,7,8,2,6
"15078",550516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",55,6,1,1,1,1,1,8,7,1,4
"15079",440516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",44,2,2,2,3,5,2,8,6,8,4
"15080",410516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",41,7,2,2,3,4,2,7,8,7,3
"15081",170516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",17,5,2,6,3,6,3,8,6,7,8
"15082",30516,516,96840102,"Louis Botella","Rumba Buena (David Vendetta's Cuba Remix)",3,6,2,3,3,2,4,7,7,6,3
"15083",60517,517,98324142,"Caribou","Sandy",6,4,3,5,5,1,3,6,6,6,4
"15084",40517,517,98324142,"Caribou","Sandy",4,6,NA,3,NA,3,6,7,6,7,6
"15085",450517,517,98324142,"Caribou","Sandy",45,5,1,3,2,2,2,7,6,6,4
"15086",190517,517,98324142,"Caribou","Sandy",19,6,3,4,1,1,3,6,5,7,4
"15087",200517,517,98324142,"Caribou","Sandy",20,6,3,2,1,4,3,6,7,6,3
"15088",180517,517,98324142,"Caribou","Sandy",18,4,4,7,3,6,6,7,7,3,6
